"INDEX","CALLDAY","CALLTIME","CUSTPAPERTYPE","CUSTSEX","AGE","IMPORTANCEGRADE","R","F","M","Duration","MAXAMOUNT","SDAMOUNT","BUSINESSTYPE","AGENCYTYPE","AGENCYNUM","FUNDNUM","MONEYFUND","BONDFUND","STOCKFUND","hs300index","growthrate5","growthrate22","全部总投入","全部收益","收益比"
0,"星期三","下午","00","1",29,"01",41,23,4160.42695652174,169,16889.12,0.263232000514196,"非定投","直销",1,6,"无","有","有",3165.9156,-0.00475029066090127,-0.00997596203835185,53677.33,-1688.72,-0.0314605812174339
0,"星期五","上午","00","0",34,"01",135,21,2819.92428571429,178,13000,0.289965527399952,"非定投","直销",1,1,"无","无","无",3130.3544,-0.00956359003498368,-0.0410880635474045,29600,18.42,0.000622297297297297
0,"星期五","下午","00","0",39,"01",143,13,16162.8915384615,178,104806.41,0.270100347454006,"非定投","直销",1,1,"无","无","无",3130.3544,-0.00956359003498368,-0.0410880635474045,105006.41,104.78,0.000997843845913788
0,"星期二","下午","00","1",56,"01",89,7,34342.4085714286,175,60000,0.462316882546774,"非定投","直销",1,1,"无","无","无",3213.5397,0.0162890767968241,-0.000850549080795409,120000,396.88,0.00330733333333333
1,"星期一","下午","00","1",24,"01",4,59,2145.95237288136,188,18058.53,0.290996333384718,"定投","直销",1,4,"无","有","有",3095.3085,0.00968585296120314,-0.0509215246746081,53328.23,23.86,0.000447417812291914
0,"星期三","上午","00","0",33,"01",182,3,10000,183,15000,0.542968521016472,"非定投","直销",1,1,"无","无","无",3082.8086,-0.039462322245097,-0.0323057307694216,15000,0,0
0,"星期二","下午","00","0",27,"01",90,3,24077.1466666667,173,36000,0.538099374989982,"非定投","直销",1,1,"无","无","无",3213.5397,0.0162890767968241,-0.000850549080795409,36000,231.45,0.00642916666666667
0,"星期二","下午","00","1",33,"01",97,3,12929.4566666667,153,19762.85,0.555658267285916,"非定投","非直销",1,1,"无","无","有",3218.4497,-0.0141020984070446,0.0681361010853209,20010.8,-985.28,-0.0492374117976293
0,"星期三","上午","00","0",24,"01",181,4,6080,182,12160,0.408248290463863,"非定投","直销",1,1,"无","无","无",3082.8086,-0.039462322245097,-0.0323057307694216,6080,0,0
0,"星期一","下午","00","1",55,"01",90,3,32016.1733333333,151,50395.26,0.522892875860371,"非定投","非直销",1,1,"无","无","有",3230.0957,0.0025453655407991,0.0514952763869478,51025.25,-5371.99,-0.105281012831882
0,"星期一","上午","00","0",25,"01",153,7,3230.11,178,8300,0.3592262210021,"非定投","直销",1,1,"无","无","无",3065.6154,-0.0288682478670831,-0.0589134532582317,11300,10.79,0.000954867256637168
0,"星期二","下午","00","1",42,"01",25,28,11942.3085714286,182,58000,0.246554456358647,"非定投","直销",1,5,"有","有","无",3086.0249,0.00551055086806202,-0.0579416753380004,167383.58,80.8,0.00048272357420005
0,"星期一","上午","00","1",43,"01",28,5,240610.302,189,405138.34,0.497491680774449,"非定投","非直销",1,2,"无","无","有",3087.2225,-0.00261234057929936,-0.0294885638170121,610129.15,-9844.44,-0.0161350101040083
0,"星期五","上午","00","1",23,"01",21,108,359.63462962963,179,7525.04,0.194739024848668,"非定投","直销",1,1,"无","无","无",3074.9351,-0.0177038420953231,-0.0445912204251631,19385.13,70.29,0.003625975167564
1,"星期四","下午","00","1",48,"01",2,10,48123.794,157,170000,0.313800918909698,"非定投","直销",1,1,"无","无","无",3160.6033,-0.0351754291680577,-0.0273382418346167,240000,1237.95,0.005158125
0,"星期四","上午","00","0",28,"01",107,11,1912.45454545455,184,9000,0.332761342573189,"非定投","直销",1,1,"无","无","无",3062.5002,-0.00894361583686322,-0.0514032246588932,10500,37.49,0.00357047619047619
0,"星期三","下午","00","1",30,"01",43,14,8748.54642857143,183,50000,0.417791644370495,"非定投","直销",1,1,"无","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,61000,479.66,0.00786327868852459
0,"星期五","上午","00","1",48,"01",64,3,66851.4933333333,142,1e+05,0.502774947932983,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,1e+05,554.48,0.0055448
0,"星期一","上午","00","0",42,"01",83,2,140396.17,145,140000,0.7111087025223,"非定投","非直销",1,1,"无","有","无",3230.0957,0.0025453655407991,0.0514952763869478,140000,792.34,0.00565957142857143
0,"星期三","下午","00","0",27,"01",36,12,12505.1666666667,182,59900,0.371358729554855,"非定投","直销",1,1,"无","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,74900,262.33,0.00350240320427236
0,"星期五","下午","00","0",71,"01",72,3,17375.2033333333,141,26000,0.526160793553764,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,26000,125.61,0.00483115384615385
0,"星期二","下午","00","1",37,"01",97,2,30461.71,145,30400,0.709977541677799,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,30400,123.42,0.00405986842105263
0,"星期三","上午","00","0",23,"01",76,17,24738.1641176471,181,200000.1,0.373417492983887,"非定投","直销",1,1,"无","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,210000.1,148.83,0.000708713948231453
0,"星期二","下午","00","0",21,"01",98,3,12933.7,145,19762.85,0.556131331391435,"非定投","非直销",1,1,"无","无","有",3218.4497,-0.0141020984070446,0.0681361010853209,20003.6,-965.35,-0.0482588134135856
0,"星期五","下午","00","1",46,"01",73,2,30085.31,141,30000,0.711128333153416,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,30000,170.62,0.00568733333333333
0,"星期二","下午","00","1",61,"01",99,2,196741.11,141,197628.46,0.700756975067673,"非定投","非直销",1,1,"无","无","有",3218.4497,-0.0141020984070446,0.0681361010853209,2e+05,-4146.24,-0.0207312
0,"星期四","下午","00","0",50,"01",50,8,23535.0025,140,48949.28,0.390358716375716,"非定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,94000,280.02,0.00297893617021277
0,"星期一","下午","00","0",34,"01",161,2,40011.8,172,40000,0.707523974187448,"非定投","直销",1,1,"无","无","无",3065.6154,-0.0288682478670831,-0.0589134532582317,40000,23.61,0.00059025
0,"星期四","下午","00","0",34,"01",2,20,8676.829,154,54905,0.342698902132538,"非定投","直销",1,1,"无","无","无",3160.6033,-0.0351754291680577,-0.0273382418346167,86620,296.61,0.00342426691295313
0,"星期二","上午","00","1",26,"01",92,2,50109.665,144,50000,0.7102085757929,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,50000,219.33,0.0043866
0,"星期二","下午","00","0",33,"01",97,3,32315.6933333333,144,49407.11,0.555518994597547,"非定投","非直销",1,1,"无","无","有",3218.4497,-0.0141020984070446,0.0681361010853209,50002.25,-2462.28,-0.0492433840477179
0,"星期二","上午","00","0",28,"01",89,26,973.775,165,8550,0.282788038445436,"非定投","直销",1,1,"无","无","无",3213.5397,0.0162890767968241,-0.000850549080795409,12650,18.16,0.00143557312252964
0,"星期五","下午","00","0",25,"01",8,6,13353.6033333333,154,19977.68,0.409845828725697,"非定投","直销",1,1,"无","无","无",3174.9012,-0.0297365510654238,-0.0157756999889299,40000,121.63,0.00304075
0,"星期一","上午","00","1",40,"01",28,6,295788.775,185,495636.22,0.465643151151165,"非定投","非直销",1,2,"无","无","有",3087.2225,-0.00261234057929936,-0.0294885638170121,900130.5,-14725.92,-0.016359761167964
0,"星期二","下午","00","0",45,"01",98,2,973789.68,141,992063.49,0.681056966634629,"非定投","非直销",1,1,"无","无","有",3218.4497,-0.0141020984070446,0.0681361010853209,1e+06,-44484.13,-0.04448413
0,"星期二","上午","00","0",43,"01",96,2,85247.11,141,86148.22,0.692314113581924,"非定投","非直销",1,1,"无","无","有",3218.4497,-0.0141020984070446,0.0681361010853209,87182,-2836,-0.0325296506159528
0,"星期五","上午","00","0",48,"01",63,2,45522.845,137,49407.11,0.595924802664607,"非定投","非直销",1,1,"无","无","有",3185.7258,-0.0100563132535938,0.025116255003302,50000,-8361.42,-0.1672284
0,"星期五","下午","00","0",28,"01",71,2,91459.64,137,99802.37,0.588889128507389,"非定投","非直销",1,1,"无","无","有",3185.7258,-0.0100563132535938,0.025116255003302,101000,-17883.09,-0.177060297029703
1,"星期四","上午","00","1",28,"01",49,13,4033.39461538462,149,20000,0.292456802937444,"非定投","直销",1,1,"有","无","无",3160.5809,-7.08725451254476e-06,-0.00288586248859257,26200,34.28,0.00130839694656489
0,"星期四","下午","00","0",37,"01",6,6,6012.14333333333,108,18000,0.355751951921008,"非定投","直销",1,5,"无","有","无",3160.6033,-0.0351754291680577,-0.0273382418346167,18000,72.88,0.00404888888888889
0,"星期二","下午","00","0",45,"01",97,3,66755.7233333333,140,1e+05,0.578123065901165,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,1e+05,267.17,0.0026717
0,"星期四","上午","00","1",29,"01",2,230,111.951173913043,149,4634.74,0.207311893019816,"非定投","直销",1,4,"有","有","无",3160.6033,-0.0351754291680577,-0.0273382418346167,9065.72,6.65,0.000733532471772788
0,"星期一","下午","00","1",29,"01",88,2,40084.47,138,40000,0.710093246676889,"非定投","非直销",1,1,"有","无","无",3230.0957,0.0025453655407991,0.0514952763869478,40000,168.94,0.0042235
0,"星期五","下午","00","1",24,"01",8,4,5004.86,15,5009.72,0.576790717437935,"非定投","直销",1,1,"有","无","无",3174.9012,-0.0297365510654238,-0.0157756999889299,10009.72,0,0
0,"星期五","下午","00","0",40,"01",73,10,44017.47,155,2e+05,0.366258727002318,"非定投","直销",1,1,"无","无","无",3156.7451,-0.00571863464601661,0.00680462885585169,220000,174.73,0.000794227272727273
0,"星期二","上午","00","1",83,"01",92,2,46862.88,138,49524.56,0.63110037235228,"非定投","非直销",1,1,"无","无","有",3218.4497,-0.0141020984070446,0.0681361010853209,50000,-5798.8,-0.115976
0,"星期四","下午","00","0",26,"01",134,8,22506.555,171,80000,0.337048515466246,"非定投","直销",1,1,"无","无","无",3062.5002,-0.00894361583686322,-0.0514032246588932,90001,50.44,0.00056043821735314
0,"星期一","下午","00","1",26,"01",158,6,4999.28,160,14996,0.349688088363387,"非定投","直销",1,2,"无","有","无",3065.6154,-0.0288682478670831,-0.0589134532582317,10000,-0.31,-3.1e-05
0,"星期一","下午","00","1",30,"01",24,5,20409.934,146,49999.33,0.445178876330562,"非定投","直销",1,1,"无","无","无",3162.0331,-0.0205733203929771,-0.0228854095760677,51000,50.08,0.000981960784313726
0,"星期五","上午","00","0",33,"01",65,8,28958.23125,129,69169.96,0.325055367027483,"非定投","非直销",1,1,"无","无","有",3185.7258,-0.0100563132535938,0.025116255003302,120000,-6911.22,-0.0575935
0,"星期五","上午","00","0",33,"01",66,2,200110.49,80,2e+05,0.707888063469081,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,2e+05,220.98,0.0011049
0,"星期三","下午","00","0",32,"01",7,12,3925.625,163,19994.5,0.295211848047968,"非定投","直销",1,1,"无","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,21994.5,118.52,0.00538861988224329
0,"星期二","下午","00","1",25,"01",28,3,13386.9733333333,147,20000,0.504721519954651,"非定投","直销",1,1,"无","无","无",3179.1605,-0.0182633934583452,-0.000845482787737339,20000,160.93,0.0080465
0,"星期三","下午","00","0",35,"01",63,14,30046.7757142857,169,110000,0.317062541501855,"非定投","直销",1,1,"无","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,210000,654.87,0.00311842857142857
1,"星期五","下午","00","1",41,"01",73,2,25058,129,25000,0.710387756651253,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,25000,116,0.00464
0,"星期四","上午","00","0",46,"01",44,2,25086.68,128,25000,0.712010142450007,"非定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,25000,173.36,0.0069344
0,"星期五","下午","00","0",32,"01",73,3,146968.09,128,220000,0.534201651344438,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,220000,904.27,0.00411031818181818
0,"星期一","上午","00","0",37,"01",104,59,57629.8071186441,165,3e+05,0.256655080292487,"非定投","直销",1,1,"无","无","无",3095.3085,0.00968585296120314,-0.0509215246746081,1700000,158.64,9.33176470588235e-05
0,"星期四","上午","00","1",33,"01",115,25,99861.0024,153,964336,0.2387559240463,"非定投","直销",1,2,"无","无","有",3213.9199,0.0151628489401297,-0.00247522048205924,1166014.11,-33950.39,-0.0291166202096817
0,"星期三","下午","00","1",28,"01",112,11,5426.06727272727,152,10998.5,0.439142072370955,"非定投","直销",1,2,"无","无","有",3209.4614,0.00953110105639529,-0.00268062907790674,20900.23,-98.75,-0.00472482838705603
0,"星期五","上午","00","0",54,"01",67,2,25028.485,126,25000,0.708718136119515,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,25000,121.65,0.004866
0,"星期五","下午","00","0",30,"01",10,57,55447.1101754386,122,1334461.08,0.271388496130026,"定投","直销",1,2,"有","无","无",3174.9012,-0.0297365510654238,-0.0157756999889299,1481432.24,1280.82,0.000864582236984393
0,"星期五","上午","00","1",27,"01",140,2,25009.59,150,25000,0.707649273509074,"非定投","直销",1,1,"无","无","无",3130.3544,-0.00956359003498368,-0.0410880635474045,25000,19.19,0.0007676
0,"星期四","上午","00","1",29,"01",38,10,2562.379,163,6000,0.373485135984703,"非定投","直销",1,1,"无","无","无",3062.5002,-0.00894361583686322,-0.0514032246588932,12800,23.79,0.00185859375
0,"星期三","上午","00","0",27,"01",36,13,2103.69769230769,140,12340,0.383125254024331,"非定投","直销",1,1,"无","无","无",3165.9156,-0.00475029066090127,-0.00997596203835185,13640,68.08,0.00499120234604106
0,"星期五","上午","00","0",29,"01",66,17,5884.30882352941,143,19992.77,0.288897780652866,"非定投","直销",1,2,"无","有","无",3156.7451,-0.00571863464601661,0.00680462885585169,40000,41.91,0.00104775
0,"星期二","下午","00","0",28,"01",7,31,5076.72677419355,153,54688.08,0.203333178024636,"定投","直销",1,3,"无","无","有",3086.0249,0.00551055086806202,-0.0579416753380004,78720.7,-30.11,-0.000382491517478884
0,"星期一","下午","00","0",52,"01",83,2,30051.215,124,30000,0.709521079439779,"非定投","非直销",1,1,"有","无","无",3230.0957,0.0025453655407991,0.0514952763869478,30000,102.43,0.00341433333333333
0,"星期五","下午","00","1",40,"01",24,4,902283.88,162,1e+06,0.52918543230587,"非定投","非直销",1,1,"有","无","无",3078.2183,0.00106772985224952,-0.0494347208842015,1800000,9135.52,0.00507528888888889
0,"星期二","下午","00","1",31,"01",98,2,30032.55,124,30000,0.708641202901722,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,30000,65.1,0.00217
0,"星期二","下午","00","0",39,"01",97,3,16678.72,123,25000,0.503993072727844,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,25000,36.16,0.0014464
0,"星期五","上午","00","1",49,"01",15,5,60273.116,161,150000,0.388585632640044,"非定投","直销",1,1,"无","无","无",3078.2183,0.00106772985224952,-0.0494347208842015,150000,1365.59,0.00910393333333333
0,"星期三","下午","00","1",27,"01",44,2,10035.935,135,10000,0.712188757622935,"非定投","直销",1,1,"无","无","无",3165.9156,-0.00475029066090127,-0.00997596203835185,10000,71.88,0.007188
0,"星期一","下午","00","0",78,"01",24,18,66919.94,131,6e+05,0.328290946523175,"非定投","直销",1,1,"无","无","无",3162.0331,-0.0205733203929771,-0.0228854095760677,6e+05,4558.93,0.00759821666666667
0,"星期三","下午","00","1",52,"01",1,6,2106.28666666667,98,6192.3,0.348577771900083,"非定投","非直销",1,1,"无","有","无",3181.0264,-0.0246388411100799,0.0028573473271914,7000,-10.939,-0.00156271428571429
0,"星期二","下午","00","0",59,"01",103,4,100023.1,119,1e+05,0.577617078492029,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,2e+05,92.4,0.000462
0,"星期二","上午","00","1",72,"01",92,3,640557.686666667,119,960000,0.577854020805575,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,960000,1673.06,0.00174277083333333
0,"星期一","上午","00","0",56,"01",82,2,30045.02,118,30000,0.709229044339149,"非定投","非直销",1,1,"有","无","无",3230.0957,0.0025453655407991,0.0514952763869478,30000,90.04,0.00300133333333333
0,"星期四","上午","00","0",36,"01",2,12,3574.10416666667,127,16400,0.391499204840126,"非定投","直销",1,1,"无","无","无",3160.6033,-0.0351754291680577,-0.0273382418346167,21400,89.25,0.00417056074766355
0,"星期五","上午","00","0",48,"01",136,3,6667.54,141,10000.1,0.577417254898282,"非定投","直销",1,1,"无","无","无",3130.3544,-0.00956359003498368,-0.0410880635474045,10000.1,2.53,0.0002529974700253
0,"星期五","下午","00","0",60,"01",71,2,30052.785,114,30000,0.709595089949543,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,30000,105.57,0.003519
0,"星期四","上午","00","0",70,"01",45,4,504349.5375,113,1007000,0.461837065878957,"非定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,1007000,3398.15,0.00337452830188679
0,"星期五","上午","00","0",27,"01",136,2,10001.68,142,10000,0.707344369065026,"非定投","直销",1,1,"无","无","无",3130.3544,-0.00956359003498368,-0.0410880635474045,10000,3.37,0.000337
0,"星期二","下午","00","1",22,"01",61,34,2729.26970588235,120,19746.31,0.36553020562305,"非定投","直销",1,3,"无","无","有",3086.0249,0.00551055086806202,-0.0579416753380004,30945.75,171.13,0.00553000008078654
0,"星期二","下午","00","0",27,"01",21,23,4501.50043478261,151,18430.5,0.290869351508607,"非定投","直销",1,1,"无","无","无",3086.0249,0.00551055086806202,-0.0579416753380004,44816.11,103.08,0.00230006575760368
0,"星期二","下午","00","1",70,"01",90,6,7007.85333333333,137,20000,0.317642322625098,"非定投","直销",1,1,"无","无","无",3213.5397,0.0162890767968241,-0.000850549080795409,21000,47.93,0.00228238095238095
0,"星期一","下午","00","0",51,"01",89,2,50045.375,111,50000,0.708390179994401,"非定投","非直销",1,1,"有","无","无",3230.0957,0.0025453655407991,0.0514952763869478,50000,90.75,0.001815
0,"星期二","下午","00","1",29,"01",5,28,1419.65642857143,145,13996.53,0.312136935708319,"非定投","直销",1,7,"无","无","有",3086.0249,0.00551055086806202,-0.0579416753380004,19945.88,30,0.00150407001345641
0,"星期五","下午","00","0",34,"01",70,8,7436.96125,107,30000,0.339292405152811,"非定投","非直销",1,1,"无","有","无",3185.7258,-0.0100563132535938,0.025116255003302,30000,14.09,0.000469666666666667
0,"星期五","上午","00","0",43,"01",65,4,98895.35,107,2e+05,0.399264924875021,"非定投","非直销",1,1,"无","有","无",3185.7258,-0.0100563132535938,0.025116255003302,2e+05,767.24,0.0038362
0,"星期三","下午","00","1",28,"01",107,4,7505.8425,133,15000,0.430935175356478,"非定投","直销",1,1,"无","无","无",3209.4614,0.00953110105639529,-0.00268062907790674,15000,23.38,0.00155866666666667
0,"星期二","下午","00","0",41,"01",98,2,50024.525,110,50000,0.707800452938891,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,50000,49.05,0.000981
0,"星期二","下午","00","0",28,"01",95,8,10654.635,131,40583,0.285720003055028,"非定投","直销",1,1,"无","无","无",3213.5397,0.0162890767968241,-0.000850549080795409,42600,37.09,0.000870657276995305
0,"星期四","上午","00","1",34,"01",118,11,5398.79454545455,133,19985.02,0.312142967322654,"非定投","直销",1,2,"无","无","有",3213.9199,0.0151628489401297,-0.00247522048205924,19799.86,-197.99,-0.00999956565349452
0,"星期四","下午","00","1",31,"01",58,7,8008.27571428571,125,17996,0.389199222678599,"非定投","直销",1,1,"无","无","无",3160.5809,-7.08725451254476e-06,-0.00288586248859257,28000,57.95,0.00206964285714286
0,"星期五","下午","00","0",60,"01",72,2,127169.57,105,127000,0.708995034680812,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,127000,339.14,0.0026703937007874
0,"星期四","下午","00","0",65,"01",48,2,50113.885,104,50000,0.710327935417565,"非定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,50000,227.77,0.0045554
0,"星期二","上午","00","1",24,"01",13,40,1885.52275,141,22591.67,0.253534919822302,"定投","直销",1,2,"无","无","有",3086.0249,0.00551055086806202,-0.0579416753380004,37655.5,118.86,0.00315651100104898
0,"星期五","下午","00","1",23,"01",73,3,666790.43,78,1e+06,0.500185656483758,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,1e+06,371.29,0.00037129
0,"星期四","下午","00","1",30,"01",114,6,4666.735,136,10000,0.398753182156791,"非定投","直销",1,1,"无","无","无",3062.5002,-0.00894361583686322,-0.0514032246588932,11000,0.41,3.72727272727273e-05
0,"星期五","下午","00","0",36,"01",72,2,37040.315,99,37000,0.708647700639711,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,37000,80.63,0.00217918918918919
0,"星期二","下午","00","1",50,"01",98,2,40007.97,103,40000,0.70738856323885,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,40000,15.94,0.0003985
0,"星期二","下午","00","0",45,"01",98,2,300059.795,103,3e+05,0.707388657519755,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,3e+05,119.59,0.000398633333333333
0,"星期一","下午","00","0",49,"01",89,2,44016.33,98,44000,0.707631647265492,"非定投","非直销",1,1,"有","无","无",3230.0957,0.0025453655407991,0.0514952763869478,44000,32.66,0.000742272727272727
0,"星期一","下午","00","1",37,"01",90,2,100032.965,98,1e+05,0.707572976687384,"非定投","非直销",1,1,"有","无","无",3230.0957,0.0025453655407991,0.0514952763869478,1e+05,65.93,0.0006593
0,"星期一","上午","00","1",65,"01",28,19,6789.03,117,64317.64,0.418171303092339,"定投","非直销",1,2,"无","无","有",3087.2225,-0.00261234057929936,-0.0294885638170121,65018,-344.07,-0.00529191916084776
0,"星期二","上午","00","1",58,"01",97,2,950076.195,99,950000,0.707220208557479,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,950000,152.39,0.000160410526315789
0,"星期三","下午","00","0",56,"01",47,10,30020.285,113,1e+05,0.370287465641931,"非定投","直销",1,1,"无","无","无",3165.9156,-0.00475029066090127,-0.00997596203835185,150000,202.86,0.0013524
0,"星期一","上午","00","1",27,"01",83,4,30513.7375,97,60000,0.497440508226572,"非定投","非直销",1,1,"有","无","无",3230.0957,0.0025453655407991,0.0514952763869478,61000,54.95,0.000900819672131148
1,"星期四","下午","00","1",36,"01",48,3,13145.88,91,19762.85,0.574620731173833,"非定投","非直销",1,1,"无","无","有",3209.2902,-0.00217179791792073,0.0336411892697713,20010.8,-336.01,-0.0167914326263818
0,"星期四","下午","00","0",47,"01",7,8,14545.60875,132,58000,0.396086888022348,"非定投","直销",1,1,"无","无","无",3062.5002,-0.00894361583686322,-0.0514032246588932,58000,364.87,0.00629086206896552
0,"星期三","上午","00","0",25,"01",8,17,10018.5558823529,132,80500,0.333879099604218,"非定投","直销",1,1,"无","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,85000,315.56,0.00371247058823529
1,"星期五","下午","00","1",44,"01",70,4,80028.9675,92,80000,0.57776853131662,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,160000,115.87,0.0007241875
0,"星期四","上午","00","0",51,"01",45,2,801463.93,90,8e+05,0.709694668262004,"非定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,8e+05,2927.86,0.003659825
0,"星期五","上午","00","0",42,"01",52,2,40064.785,88,40000,0.709397276827506,"非定投","非直销",1,1,"无","有","无",3185.7258,-0.0100563132535938,0.025116255003302,40000,129.57,0.00323925
0,"星期五","下午","00","0",53,"01",71,2,80054.675,88,80000,0.708073307768082,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,80000,109.35,0.001366875
0,"星期四","上午","00","1",60,"01",43,2,40069.76,86,40000,0.709573169639326,"非定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,40000,139.52,0.003488
0,"星期三","下午","00","0",19,"01",110,3,6666.66666666667,112,10000,0.5,"非定投","直销",1,1,"无","无","无",3209.4614,0.00953110105639529,-0.00268062907790674,10000,0.42,4.2e-05
0,"星期四","下午","00","1",40,"01",51,2,150225.82,85,150000,0.709235832564248,"非定投","非直销",1,1,"无","有","无",3209.2902,-0.00217179791792073,0.0336411892697713,150000,451.64,0.00301093333333333
0,"星期二","上午","00","1",45,"01",25,7,25178.0514285714,103,80000,0.403841493671474,"非定投","直销",1,1,"无","无","无",3179.1605,-0.0182633934583452,-0.000845482787737339,88000,246.37,0.00279965909090909
0,"星期四","下午","00","0",31,"01",51,10,4405.446,126,16846.63,0.341159764848987,"非定投","直销",1,1,"无","无","有",3062.5002,-0.00894361583686322,-0.0514032246588932,22000,120.25,0.00546590909090909
1,"星期二","下午","00","1",33,"01",18,24,18271.4170833333,124,1e+05,0.280602307629032,"非定投","直销",1,1,"无","无","无",3086.0249,0.00551055086806202,-0.0579416753380004,219000,514.01,0.00234707762557078
0,"星期四","下午","00","1",31,"01",51,2,100143.485,83,1e+05,0.709135965516519,"非定投","非直销",1,1,"无","有","无",3209.2902,-0.00217179791792073,0.0336411892697713,1e+05,286.97,0.0028697
0,"星期五","上午","00","1",39,"01",8,3,247533.743333333,98,370000,0.581329960821214,"非定投","直销",1,1,"有","无","无",3174.9012,-0.0297365510654238,-0.0157756999889299,370000,2601.24,0.00703037837837838
0,"星期五","上午","00","1",34,"01",9,9,5908.43444444444,95,14488.01,0.399689208604909,"非定投","直销",1,2,"无","无","有",3174.9012,-0.0297365510654238,-0.0157756999889299,26506.75,181.16,0.00683448555556603
0,"星期一","上午","00","1",42,"01",26,3,13424.46,126,19762.85,0.599179200946359,"非定投","非直销",1,1,"无","无","有",3087.2225,-0.00261234057929936,-0.0294885638170121,20000.9,509.63,0.0254803533840977
0,"星期四","上午","00","0",57,"01",45,2,2503534.975,80,2500000,0.709106465021607,"非定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,2500000,7069.95,0.00282798
0,"星期三","上午","00","1",26,"01",104,5,35912.618,106,89777,0.451075086971029,"非定投","直销",1,1,"无","无","无",3209.4614,0.00953110105639529,-0.00268062907790674,89777,9.1,0.000101362264277042
0,"星期五","下午","00","0",40,"01",71,2,100035.175,80,1e+05,0.707604230807112,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,1e+05,70.35,0.0007035
0,"星期四","上午","00","1",28,"01",49,32,12997.2171875,100,104090,0.255704617626866,"非定投","直销",1,5,"无","无","有",3160.5809,-7.08725451254476e-06,-0.00288586248859257,138665.43,-1332.95,-0.00961270592100713
0,"星期四","上午","00","1",25,"01",43,2,98763.835,79,98814.23,0.706385535952174,"非定投","非直销",1,1,"无","无","有",3209.2902,-0.00217179791792073,0.0336411892697713,1e+05,-1286.56,-0.0128656
0,"星期四","上午","00","1",22,"01",44,9,11127.4877777778,78,50000,0.301942001929213,"非定投","非直销",1,1,"无","有","无",3209.2902,-0.00217179791792073,0.0336411892697713,50000,147.39,0.0029478
0,"星期四","下午","00","0",30,"01",62,7,10325.2042857143,98,36100,0.386697216414627,"非定投","直销",1,1,"无","无","无",3160.5809,-7.08725451254476e-06,-0.00288586248859257,36100,76.44,0.00211745152354571
